keyword,jobkey,skills,salary
python,2b73d293a6ec9acf,"Python, networking, manual testing, automated testing, firmware testing, test case management, JIRA, CICD, software development life cycle, problem-solving",89760.0
python,f20ed8ef31cbcbbf,"Full Stack, Software Development, Engineering, API, Architecture, Code Quality, Mentoring, Leadership, Technical Expertise, AWS",150000.0
python,7df2f8d45ace1417,"Python, SQL, HTML, version control, testing, JavaScript, CSS, documentation, data wrangling, ETL",102500.0
python,301a60a09fc10038,"Backend Cloud Software Engineer, cloud infrastructure, backend services, programming, Go, Python, AWS, web services, databases, Kubernetes, observability tools, provisioning tools, Deep Learning Pipelines, verbal and written communication skills, Computer Science, Computer Engineering, equitable hiring practices, base salary, building teams, Innovation, Ag-Tech industry, competitive compensation, Pre-IPO Stock Options, medical, dental, and vision insurance, 401(k) plan, inclusive and tight-knit company culture, specialty and organic crops, weed control, crop quality, AI/ML deep learning models, diversity and inclusion, equal employment opportunity, state of the art technology",170143.0
python,9535fdae3dc283fc,"Python, JavaScript, Microservices, Containerization, Continuous delivery, Amazon Web Services, REST APIs, Functional idioms, Object-oriented principles, Communication skills",134000.0
python,02a57dd509d49c0c,"creative, resourceful, solution-driven, communication, teamwork, scaling, self-starter, time management, technical input, code writing, technical leadership, Python, Django, PostgreSQL, AWS, customer-facing software, backend APIs, algorithms, recommendation engines, cloud architecture, enthusiasm, startup experience, remote team",125000.0
python,a3252118bbf900dc,"Big Data, Advertising Technologies, Technical Leadership, Project Coordination, Problem Solving, Backend Systems Design, API Development, Data Engineering, System Design, Quality Assurance",100000.0
python,f4069d05cf7f9b97,"Research Engineer, inorganic materials, laboratory setting, programming, automated systems, CAD, 3d printing, Python, robotic systems, materials characterization",46464.0
python,b8fe4931b9ea665b,"Linux scripting, Python, FORTRAN, computer language, working with large data sets, parallel computing, HiPerGator/UF research computing, Earth system modeling, solving predictive equation, grid",38016.0
python,48fc12814512274b,"web application development, building large, high volume web applications, testing principles, Python, Go, JavaScript, architectural decision making, distributed systems, GraphQL",215700.0
python,571c3e84d3b87210,"quantum computing, software design, high performance computing, Python, Rust, Go, programming, code review, mentoring, error mitigation",140250.0
python,d28c2030fe2bbb74,"Ansible Engineer, Infrastructure provisioning, Configuration management, Infrastructure deployment, Infrastructure management, Service catalog expansion, Ansible Playbooks, Bash, Python, Cloud computing platforms, DevOps tools, Version control systems, Chef, Puppet, Communication, Problem-solving, Automation, Orchestration, Infrastructure as Code, System administration, IT automation platform, Ansible certification, VMWare, Windows, Security, Remote work, U.S. Citizen, U.S. Permanent Resident, Excellent communicator, Teamwork, Performance appraisals, Career advancement, Virtue-centered, Hybrid cloud, Managed services consulting, Partnerships, Support, Benefits, Professional development",157500.0
python,6f4049d2ece4e66e,"customer-facing, technical field, professional services, sales engineering, technical support, large systems design, enterprise email environments, LINUX system administration, Internet protocols, RFC 822, Sendmail, Directory protocols, authentication methodologies, networking topology, TCP/IP protocol, firewalls, routers, presenting, explaining technology, scripting, PERL, Python, Shell",101790.0
python,ba00130ae9cff6ce,"data exploration, data cleaning, data analysis, data visualization, data mining, statistical programming, general-purpose programming, predictive data models, quantitative analyses, natural language processing",119500.0
python,f745b6172c43aa7e,"Talend Data Fabric, Talend Studio, Talend Data Integration, Talend Enterprise Service Bus, Talend Data Catalog, Talend Data Stewardship, Talend Data Preparation, low-code data integration tools, RDBMS platforms, GitHub, SOAP/REST APIs, data ingestion, data processing, analytical pipelines, relational databases, object-oriented scripting languages, Python, Java, C++, Scala, translating business requirements, statistical analysis, Machine learning, Artificial Intelligence, SQL Server Integration Services, Azure Data Factory, SAS, Tableau, R, Jupyter Notebooks, researching, designing, developing, implementing enterprise software systems, databases, server applications, web-based development, analyzing operational procedures, documenting potential problems, identifying input and output requirements, analyzing software requirements, hardware and network configurations, peripheral equipment, maintenance support, mainframe, system interfaces, memory devices, reviewing business system processes, defining hardware and software requirements, cost estimates, project timelines, consulting with technical staff, evaluating business processes, functional requirements, translating into technical requirements, researching third-party software systems, reviewing proposed hardware and software solutions, formulating software systems, modifying software systems, testing procedures, programming, documentation, database design, implementation, administration, security, backup, recovery, maintenance, advising personnel in technology needs, data corruption, security issues, computer viruses, hardware and software redundancy, evaluating interface between hardware and software, operational and performance requirements, planning and preparing technical reports, memoranda, instructional manuals, making recommendations to management, planning, development, coordination of software system development projects, engineering cost/benefit analysis, technical research, building new designs, developing business cases, selling ideas to management, gaining commitment for new system enhancements, mentoring business systems analysts, senior programmer analysts, participating in professional activities, computer science, management information systems, computer programming, geographic information systems, engineering, mathematics",118831.68000000001
python,52ba1cffaeeceade,"Software Engineer, data problems, insight engines, API scalability, user-facing dashboards, IQ Team, third-party data, predictive analytics, Neo4J, Postgres, ElasticSearch, Redis, RabbitMQ, Airflow, Docker, Kubernetes, NextJS, BlitzJS, Typescript, Python, Rust, technology stack, front end, back end, data engineering, Computer Science, Python, Javascript/Typescript, Data Pipelines, ETL, communication skills, entertainment industry, media industry",140000.0
python,19ae7735fa491176,"cloud technology, software-defined networking, network function virtualization, software systems, networking resources, SDN, network manager service, distributed systems, coding, problem-solving skills",165200.0
python,c4d3e291a624d5ef,"Lead Developer, database, data pipeline development, tech lead experience, software development, Python, C#/.Net, MS SQL Server, Snowflake, YAML, JSON, CSV, XML, Tableau, PowerBI, SSRS, Crystal, Order Management Systems, Execution Management System, DevOps, Azure DevOps, Tidal Enterprise Scheduler, Service Now, JIRA, Confluence, Asset Management, Financial Services",157500.0
python,6bc73f2ee210903a,"Software Engineering, Leadership, Agile, Configuration Control, Cross-Product Coordination, Personnel Management, Communication, Systems Engineering, C++, Python",184800.0
python,da0a4dd28795e417,"AWS, System Administrator, public cloud environments, automation, Splunk Administration, Windows, Linux, Splunk queries, Bash, Perl",124608.0
python,3b8fb5fbb5422980,"customer-facing, technical issues, operations, engineering, leadership, managing tasks, analytical tools, sql, Excel, Tableau",62249.5
python,ac75e00eb427586c,"predictive analytics, machine learning, statistical techniques, spatial analytics, modeling, listening skills, analytical skills, organizational skills, Excel, problem-solving skills",44999.5
python,d0165369fad261b2,"software engineering, scalable services, distributed cloud services, big data, machine learning, start-up environment, architecture, business process problems, technical engineering, coding",138450.0
python,876d3a598bdb89d3,"full stack development, programming languages, server-side logic, API integration, database integration, client-side UI, front-end interfaces, HTML, CSS, JavaScript, SQL, Python, React, Angular, Django, Flask, MVC, SOA, Webpack, Gulp, team collaboration, problem-solving, critical thinking",126000.0
python,abb647baf4b84600,"machine learning, data science, software engineering, data research, analytics, Python, R, security clearance, feature selection, natural language processing",85550.0
python,fc16dc31d7c26ffc,"cloud infrastructure, hybrid infrastructure, application solutions, M365, enterprise messaging, collaboration toolsets, technical foundation, communication skills, project management, troubleshooting, PowerShell, virtualization, analytical thinking, verbal communication, teamwork/collaboration, technical expertise, detail-oriented, Python, Javascript, Microsoft Purview, DMARC implementation, Microsoft certification",135000.0
python,98f3769e14f08081,"HTML, CSS, digital production, email production, SMS production, segmentation, landing pages, SQL, data analytics, Excel",76500.0
python,771b1cd4eb0470df,"Python, communication, articulation, requirements, business perspective, Python package management, Flask, PostgreSQL, AWS, Git",85000.0
python,13875dfaf3ba21d5,"Software Engineering, Management, Technical Guidance, Prioritization, Complex Software Systems, Team Management, Recruitment, C++, Python, Java",232500.0
python,e6ac79277abbb464,"AI/ML, data analytics, Python, R, SQL, data visualization, critical thinking, verbal communication, written communication, teamwork",8674.625
python,f3619d8735846f9d,"interpersonal skills, analytical skills, organizational skills, reporting, data integrity, KPI development, communication skills, data analysis, Python, R",115000.0
python,dc558a5ccfea74ec,"Python, software development, estimating, technical design, implementation, documentation, testing, deployment, support, solution architects",132500.0
python,94ef5f678c2e2b78,"research, policy, labor, worker power, workforce, economy, qualitative analysis, quantitative analysis, writing, editing",52000.0
python,0348eff8f8de4b56,"Geospatial Intelligence, software development, analysis, design, testing, integration, Python, Ruby, Clojure, Java, JavaScript, software enhancements, scalable solutions, rapid prototyping, Agile, machine learning, Government agencies, microservice based architectures, Docker, Kubernetes, Redis, Kafka, SciPy, NumPy, Pandas, AWS API, DevOps pipelines, AWS Certification, Security+ Certification",160000.0
python,74c92ae68f7a8c05,"Bloomberg, PowerPoint, macroeconomics, equity macro factor, back testing, hedging, equity portfolios, equity market drivers, factor model construction, optimization algorithms, risk models, Excel, R, Python, mathematical algorithms, communication, Sales and Analytics, market risk, factor signals, Chief Financial Officer, project management, traders, quantitative researchers, institutional clients, equity derivatives, swaps, options, profit and loss (PnL) attribution, trade construction, execution issues, technology infrastructure",337500.0
python,a276d3753e963735,"JavaScript, web scraping, HTTP, HTML, CSS, communication skills, problem-solving skills, Python, cloud-based platforms, rapid prototyping",162250.0
python,6fdd7816f31908ad,"SQL, SAS, Python, data manipulation, reporting, machine learning, forecasting, predictive analytics, descriptive statistical analysis, causal analysis",151499.0
python,35025538dd1c4680,"Web Application Development, JAVA, .Net, SQL, Oracle, Agile Methodology, Web Design, Requirements Gathering, Testing, Troubleshooting",122500.0
python,9eeec3312af34836,"real-time photorealistic rendering, rendering techniques, cloud-based systems, microservice infrastructure, AR/VR, AI projects, 3D graphics, C++ coding, Python coding, Vulkan, OpenGL, Shader, cloud rendering, cloud computing, microservice, cloud-native development, Kubernetes, distributed computing, Docker, Blender, Cycles, Unity, UE, V-Ray, parallel computing, multi-threading, CUDA, machine learning algorithms, machine learning systems, training models",78144.0
python,f21f6031b8bb7461,"software engineering, data engineering, application development, data management, data quality, data integration, problem-solving, scripting, object-oriented programming, relational database",75705.63
python,3e5a317d6dbee60a,"research, data-driven, policy, quantitative, participatory, experimental, housing, clean energy, project management, data analysis",85500.0
python,e483d9f14c9e8c0b,"Applied Analytics, Research, Data, Analytic Solutions, Python, SQL, Demoing Software, Coding Standards, Version Control, Software Development Lifecycle",144000.0
python,21a74d2d9bed1ece,"Agile Software Development, SDLC Management, Product Management, Sales, Software Development, Data Pipelines, RDBMS, Cloud Technologies, Communication, Release Management",167000.0
python,3dcf9dd141c4389f,"machine learning, statistical modeling, discriminative methods, feature extraction, supervised learning, programming language, data extraction, data wrangling, data visualization, data analysis",111750.0
python,1d1f984c0ea51dad,"Bioinformatics, Computational Biology, Metagenomics, Python, R, Data Analysis, Data Visualization, Statistics, Machine Learning, Scientific Computing",115000.0
python,e95285fb93192395,"Technical Consultant, Python, B2B, high-tech, application code, exceptions, boundary conditions, debugging, troubleshooting, coding standards",139920.0
python,5904a95b7053c8d0,"web development, web design, content creation, problem solving, communication skills, time management, computer hardware, computer software, Python, JavaScript",88704.0
python,018977e01373d737,"continuous integration, Jenkins, CI/CD, automation, game development, SCM, build scripts, Linux, Windows, branch and merge strategies",175050.0
python,3fb622cfaee50f90,"GIS, data analysis, public health, communication, SQL, ArcGIS, data visualization, database management, Python, R",69150.0
python,289c4cd064ced7d3,"Software Engineer, clean code, APIs, analytics, infrastructure, software development, programming languages, Agile methodology, automated testing tools, Java, Python",75900.0
python,356898a9bd869cd2,"analytical skills, VBA, Python, SQL, data analysis, project management, SDLC, communication skills, problem-solving skills, business analysis",93787.0
python,9b76f0184fef5ec1,"data analysis, statistics, data visualization, data storytelling, product management, forecasting, growth hacking, experimentation, SQL, Python",87500.0
python,3e1a0387af6dba25,"ecommerce, resource planning, analytics, user growth, data analysis, SQL, Python, communication skills, organizational skills, project management",151999.5
python,83c0b3912549eef6,"Data Analyst, Data Analysis, Quantitative Analysis, Strategic Enhancements, Insights, Communication, Data Visualization, Statistical Research, Data Governance, Healthcare Data",54999.5
python,79c323835335e6cd,"Machine Learning, DevOps, Python, PyTorch, RNN, LSTM, multiprocessing, autoencoders, transformers, reinforcement learning",214500.0
python,674bbe214aaa5ccf,"data science, statistical modeling, machine learning, Python, SQL, SnowFlake, Git, analytical skills, business acumen, problem-solving skills",127500.0
python,72be3054bb84b5eb,"Data Engineer, Python scripting, geospatial data, data pipelines, geospatial analysis, Python scripts, database management, data visualization, collaboration, documentation",145000.0
python,d2ed2cd1098704ab,"VMware NSX, VMware Networking, Security Virtualization, vRA, VSC, communication skills, network protocols, virtualization technologies, systems administration, Red Hat Enterprise Linux",147400.0
python,4edf602a8a374ec8,"Splunk, implementing, administering, Splunk Enterprise Security, writing Splunk queries, SPL, Certified Splunk Enterprise Administrator, Certified Splunk Administrator, analytical ability, problem-solving skills",116160.0
python,66e8cf56cf8d7539,"data analysis, quantitative analysis, qualitative analysis, enrollment management, student recruiting, admission, retention, financial aid, performance benchmarking, peer analysis",75500.0
python,3d1774ec36d30943,"Cyber Software Engineer, Model-based Engineering, DevSecOps, Agile practices, networking products, electronic data processing systems, technical standards, Python, JavaScript, C++",101000.0
python,fca2baa7622e570a,"data analyst, data, insights, structured data, unstructured data, data sets, analysis, visualization, databases, SQL, Python, R, Microsoft Office Suite, consulting skills, technical requirements, trends, data visualization tools, Qlik, Tableau, PowerBI, d3.js, data modeling, dashboards, data visualizations, database systems, programming languages, federal government, clearance, Bachelor's degree, Master's degree",95700.0
python,46954a31e045038c,"Cloud & AI, CI/CD, Commerce, Sales, Partner & Supply Chain, Pre-sales, Co-selling, Post sales engagement, Microsoft partner ecosystem, Motivate partners, Cloud supply chains, Tech Lead, Scalable services, Supply Chain Order management, Fulfillment, DevOps, Product managers, Engineering team management, Project management, Supply chain domain knowledge, Microsoft tech stack, Technical leadership, Complex engineering problems, Communication skills",165200.0
python,be2204a6d656a507,"programming fundamentals, algorithms, data structures, Python, C, C++, object-oriented design, Linux-based development environments, operating systems, computer networking, container principles, Git-based source control, golang, JavaScript, Dev-ops, Docker, Kubernetes, analytical skills, problem-solving skills, initiative, resourcefulness, collaboration, communication skills, leadership experience, enthusiasm",95238.0
python,6208ed3ca6f407f3,"Backend Software Engineer, Python, Cloud Engineering, DevOps, ML workflow orchestration, Cloud services, Container management, Scripting language, Infrastructure as code, Google Cloud platform, Agile practices, Machine Learning frameworks, Communication skills, Organizational skills, Problem-solving, Coding practices, GCP processing, Machine Learning",153120.0
python,4ab3ed9d4d73ece1,"C++, C++98, Modern C++, industrial control system automation, Real-time embedded system software, Multi-threaded software, Visual studio, Git, C#, Python",92000.0
python,f8b0c0a691138061,"backend development, Java, Golang, Python, Scala, C++, data structure, algorithm design, networking, data security, highly scalable systems design, MySQL, Redis, Kafka, software coding, mobile/web applications, collaboration, teamwork",142432.5
python,c16ce4d7e5527250,"data analysis, customer retention, segmentation, measurement frameworks, business performance, opportunity identification, presentations, statistics, SQL, Tableau",92000.0
python,da0c1a2f8599a798,"programming languages, Python, Unix command line, SQL queries, database performance tuning, troubleshooting, relational databases, PostgreSQL, Oracle, big data technologies, system design, architecture, cloud based technologies, container based technologies, Graph databases, GraphQL",200000.0
python,808803ed3b018030,"software development, programming languages, agile, waterfall, software development tools, cloud computing, analytical skills, problem-solving skills, communication skills, web development",24999.5
python,44436224c786dcb9,"electrical engineering, analog circuits, digital circuits, power circuits, communication circuits, laboratory equipment, critical thinking, problem solving, hardware testing, communication skills",66240.0
python,5f8ae527a9ec9fe4,"IT support, management, customer service, organizational, prioritization, multitasking, communication, leadership, Windows, Mac, networking, collaboration tools, asset auditing, project management, IDF, MDF, NOC, problem-solving, interpersonal, self-service IT resources, AV equipment, technical documentation, hardware/software/network training, scripting/automation, inclusivity, diversity, reasonable accommodations",145466.5
python,f930f8415ca5e8d9,"Data Engineer, Contractor, Data Science, Data Analytics, IT, Data Systems, Data Sources, Data Architecture, Data Engineering, Databases, ETL, SQL, NoSQL, Python, Pandas, PySpark, SQL Alchemy, pydantic",116160.0
python,eaa5df95cb9580d5,"Data Engineer, Data Infrastructure, Data Products, Data Ingestion, ETL, Apache Airflow, Snowflake, Python, SQL, Technical Teams",164500.0
python,ee05d6c1a87a4490,"SAS/Python, SQL, Tableau, Excel, data management, data analysis, reporting, database, business intelligence, statistics",125500.0
python,6138fd3d8ccc9c24,"programming, data management, coding, designing, implementing, debugging, workflow analysis, user-oriented solutions, business analysis, problem-solving",86093.76
python,193dd7809b9f3bd3,"monitoring, documentation, support, data analysis, mapping, scripting, GIS software, data organization, data visualization, attention to detail",44500.0
python,0087ce71a8431337,"software engineer, developer, customer-focused, collaborative, programming languages, C#, TypeScript, JavaScript, Python, debugging",114100.0
python,41e4e0c5701a83fe,"Application Development, Technical Direction, Custom Development, Integrations, Software Architecture, Coding Standards, Responsive UI Design, Cloud Development, 3rd Party Integrations, Technical Assessment",135000.0
python,e53c56120a0f127d,"Data science, Java full stack, training, OPT-EAD VISA, VISA holder, data science engineer, Full stack java developer, training program, career growth, H1b visa transfer",42810.240000000005
python,0c9c5c88754aba0c,"networking, systems administration, troubleshooting, TCP/IP, DNS, DHCP, VLANs, VPN, scripting languages, cryptocurrency mining, Linux operating systems, cloud technologies",66528.0
python,65308a226c347858,"electro-optical sensing, hardware requirements, software requirements, performance analyses, prototype development, proposal writing, instrument development, data analysis algorithms, optical design software, programming in C/C++",115000.0
python,542f6676d1175cc0,"data analysis, risk management, data storytelling, SQL, Python, social media analytics, data mining, machine learning, critical thinking, communication skills",132166.0
python,2bb84556c278c093,"Full-Stack.Net Developer, web development, data science, machine learning, Python, C++, C#, cloud services, AWS, Microsoft Azure, .NET environment, ASP.NET, Entity Framework, .NET Core, HTML, CSS, JS, SQL, CS, Mathematics",110000.0
python,b7c9d6c0154051c7,"data analysis, trend analysis, data interpretation, insights generation, SQL, communication skills, time management, passion for social media, Python/R, live streaming experience",149508.5
python,4c39c06dca59ff05,"Customer Success, Project Management, Sales, Integrations Management Consulting, Payments, Fintech, Gaming Industry, Data Analysis, Team Management, CRM Skills",170000.0
python,4a2201aa80c07d10,"Software Development, Java, Spring, ATG, Linux/Unix, RDBMS, Spring Boot, WebLogic, Apache/Nginx, Designing/Developing/Supporting high volume applications, Scripting (Shell, Python), Version control tools, Agile team, Release Automation Engineering, Frontend and backend application development, Troubleshooting, Monitoring tools",83424.0
python,4c0b1bc025e25f86,"SQL, PowerBI, data analysis, underwriting, documentation, communication, Microsoft Office Suite, Python, verbal communication, written communication",110000.0
python,4d333d319058366a,"Signals Intelligence, SIGINT, Electronic Intelligence, ELINT, FADE, MIST, Data Analysis, Geospatial Intelligence, ArcGIS, Python Programming",95700.0
python,af9885c7469dd0ca,"engineering, surveying, coordinate geometry, geography, Esri ArcGIS, research methods, geographic mapping, cartography, mathematics, statistics",49755.0
python,5ab367c4d5a51d4c,"security threat detection, engineering discipline, detection and response automation, working with others, investigate and respond to alerts, integration strategies, forensic analysis, verbal communication skills, project planning skills, Python development, networking fundamentals",140000.0
python,ac06eecfea6f9b1a,"statistical analyses, survey data, behavioral data, physiological data, text data, critical thinking, organizational skills, communication skills, time management skills, programming",42240.0
python,45f97e7d4cb8bdb7,"developing, full-stack engineers, app, code development, code design, full-stack software development, next.js, material ui, styled components, videojs, graphql, web/app development, media, video, podcast background, programming, designing architecture, python, javascript, react, css development",163680.0
python,3a5b74512e726930,"data analysis, data summaries, statistical analyses, process improvement, faculty interaction, staff interaction, administration interaction, quantitative research, qualitative research, research design",55000.0
python,2cf278236ec8aeae,"Satellite Imagery Analysis, Remote Sensing, Image Annotation, Statistical Analysis, Maxar Imagery Processing, Wildlife Detection, Aerial Surveys, Geospatial Software, Programming Languages, Machine Learning",74976.0
python,3d9f3388bf837713,"data scientist, ORSA, cyberspace, modeling, measuring techniques, Python, machine learning, natural language processing, network analysis, data science packages",145500.0
python,0fb0ca948c4e4c94,"Business Intelligence, Data Analyst, BI software, database integration, data lakes, data warehouses, BI solutions, reporting solutions, data processes, technology optimization",112699.0
python,3d06a49d78a6bd65,"PensionPro, implementing best practices, training, mass launches, staying up to date, PensionPro templates, email blasts, PensionPro invoices, PensionPro experience, knowledge of PensionPro features, API knowledge, DB/DC annual administration, project management, communication skills, time management, research skills, training design and implementation, Microsoft Office Suite proficiency, self-learning, Bachelor's degree",95000.0
python,4df6c02f19c3c5c0,"Signal Processing, Image Processing, Radar, Engineering, Matlab, Python, C/C++, Mathematics, Statistics, Algorithms",144000.0
python,e0e096aee829d68f,"Data Engineer, ETL, Microsoft SQL Server Integration Services, Azure Data Factory, Synapse Analytics, AzData Bricks, PySpark ETL, Data Warehouse, Dimensional Modeling, Database Performance Management",103511.2
python,d1d463fd6346e67b,"Backend Engineer, Multi-Product Platform, Marketplace, Deployment Dashboard, customer integrations, platform development, features, services, infrastructure systems, product minded engineer",160200.0
python,03fcba4c822b9c77,"Data Modernization, Data Management, Data Analysis, Health Informatics, Behavioral Science, Data Manipulation, Data Visualization, Python, R, SAS",120000.0
python,fa66118e070a9429,"Python programming, object-relational mapping, server-side logic, scalable code, testing, debugging, back-end development, client feature prioritization, data storage integration, front-end coordination",93500.0
python,a4675fef68236649,"Artificial Intelligence, Learning Strategist, Data Science, AI, Training, Instructional Design, Learning Programs, Performance Support Tools, Multimedia Technologies, Gamification",133900.0
python,c0db0cd37687fab4,"web development, Python programming, Agile/SCRUM, Django, communication, developing, deploying, knowledge, teamwork, in person",55000.0
python,8f41daf677473993,"Software Engineer, software development, code review, testing, bug fixing, communication, programming languages, analytical skills, problem-solving skills, client-side frameworks",126550.0
python,2887cf3bab339e78,"Python, software development, programming, project management, backend development, frontend development, code scalability, mentoring, software quality, communication",30624.0
python,6f9386d5239a30e2,"Computational Ecologist, data analysis, spatial data, non-spatial data, research, geospatial tools, scientific communication, cross functional teams, peer reviewed publications, R or Python coding",78500.0
python,31a2b126d53039a0,"software engineer, programming languages, Python, Java, storage systems, PostgreSQL, DynamoDB, backend systems, communication, collaboration",218000.0
python,39d126f12fc715d3,"data management, data collection, clinical data abstraction, record systems maintenance, project reporting, data analysis, data manipulation, model building, exploratory data analysis, code testing and validation",66686.4
python,54eb1511f93c833b,"Python, C++, ActionScript 3, Sim behaviors, data-driven framework, technical design documents, performance and memory usage, technical problem-solving, Computer Science, Software Engineering",120850.0
python,a627dc36fd89bb77,"Product Development, Software Development, User-centered Design, Salesforce, Front-end Technologies, HTML, CSS, JavaScript, Python, SQL",76000.0
python,fb6abfb13786e4a0,"Engineering Manager, development team management, workflow design, collaboration, product management, AWS stack, communication, development skills, software development, frontend applications, AGILE, CICD, RoR, ReactJS, Python, AngularJS, Cloud Application Development, Postgres, GitHub, Containerized Computing, Docker, Kubernetes, Git, JavaScript, jQuery, CSS, HTML5, XML, Web Services, Microservice-based application architecture",152500.0
python,ef30cf1877bd9636,"Python, Data Engineering, Financial Market Data, Trading, Quantitative Research, Automation, Data Wrangling, Data Analysis, Debugging, ETL Pipelines",225000.0
python,dd402e47576856e9,"financial modeling, analytical skills, data analysis, SQL, VBA, Python, R, Excel, pricing/valuation, interpersonal skills",60250.0
python,958fbc8ea1263b7a,"C++, Python, scripting languages, Bash, DOS, LDRA, Whitebox, Component Test, System, Hardware Software Integration Test, Configuration Management, Requirements management, Code review, Test artifact review, risk assessment, time estimation, test automation frameworks, data monitoring, CAN, PCAN, RS232, IDEs, JIRA, SVN, DOORS, automated testing, unit testing, functional testing, behavioral testing, integration testing, component testing, end-to-end testing, Industrial Controller Experience, CENELEC standards",100320.0
python,3090cca2d570c0ca,"Python, data science, Pandas, Jupyter, LLMs, Azure, AI Engineer, MI Engineer, Machine Learning Engineer, Artificial Intelligence Engineer",150000.0
python,4fa420fba9c71df4,"model validation, model performance monitoring, model risk policies, credit risk, forecasting, scorecard models, independent testing, model risk measurement, financial risk modeling, R, Python, SQL",187500.0
python,29251ee230981d81,"data analytics, SQL, SAS, R, Python, structured data, unstructured data, dashboards, projections, models",78144.0
python,2e83e4c9195e6636,"Java, relational databases, HTML, CSS, JavaScript, SQL, source control systems, non-profit industry subject matter expertise, online payment processing, third-party APIs",90000.0
python,6c669b1dc0c66b21,"VMware, PowerShell, Python, automation, architecture, issue resolution, preventative maintenance, upgrades, VMware ESXi, VMware Horizon",157000.0
python,43ee065ed1a11a98,"automated testing, test scripts, industry-standard tools, agile development, 508 compliance testing, issue tracking systems, regression testing, testing processes, communication skills, Python programming language",145500.0
python,0b9e9b5bef950146,"equity trading, equity derivatives, execution, trade strategies, risk management, market analysis, data analysis, trading technology, financial coding, problem-solving",129375.0
python,c069a8bc0179c4d0,"Salesforce Tableau, MicroStrategy, Tableau Administration, Infrastructure Engineering, Data Connectivity, Presentation Issues, Performance Engineering, Automation, Python, Agile Methodology",102000.0
python,0597c4d26e98374d,"data pipelines, cloud environment, AWS cloud, Databricks, SQL, Python, Spark, data streams, data lakes, architectural best practices",163680.0
python,97db7f5ef3e17111,"programming, data organization, data backup, data storage, hardware/software systems, data collection, data analysis, electrophysiology, neurophysiology, memory games",81935.04
python,c12d564236c8ab1e,"application security, software development, risk assessment, security code review, threat modeling, security architecture reviews, security automation, programming language proficiency, HIPAA, PCI",194250.0
python,837706840c583e7e,"data analysis, program evaluation, data analytic software, reporting, communication skills, relationship building, planning, project management, equity, quantitative and qualitative data analysis",68428.0
python,1c648ceec53822e5,"Python, Software Engineering, System Analysis, Design, Coding, Testing, Debugging, Documentation, Deployment, Agile Methodology",133158.0
python,4fb0674823309b13,"ETL testing, SQL, Python, Azure, Data Factory, Data Bricks, Azure Data Lake, data analysis, Agile projects, communication skills",72969.0
python,4a120e5e637e3e3c,"Data Analyst, analytical mind, understanding data, actionable insights, complex queries, datasets, Snowflake, SQL, reports, dashboards",110000.0
python,31dc8963d7fad0d2,"geochemistry, hydrogeochemistry, mining industry, water quality, geochemical modeling, data management, statistical tools, report writing, presentation skills, field programs",81500.0
python,a43ed2459a473a2c,"Back End Engineer, responsive, scalable solutions, UI Architects, security, performance, User Experience, code reviews, architecture reviews, test suite strategy",163595.52
python,28103b49fd7eec13,"Laboratory Technician, PCR, library preparation, NGS sequencing, RNA seq, organizational skills, Microsoft Office, verbal communication, written communication, laboratory records, DNA/RNA extraction, purification, Electrophoresis, Immunofluorescence, Illumina library prep, Data analysis software, Excel, R, Python, molecular biology, biochemistry, genetics, microbiology",50000.0
python,5905a164747dcb95,"Salesforce Developer, full stack developer, software development, programming languages, web development, architectural approaches, back-end and front-end languages, complex problem solving, Agile methodology, automated testing",95700.0
python,65c9b9fd1ebbf704,"Backend Software Engineer, Python, JavaScript, Refactor code, Automatic tests, Data collection, Data storage, Data integration, Technical communication, Mentoring, Scoping and design, Applied mathematics, Data processing, Data Science, Performance computing, Referential databases, Communication skills, Interpersonal skills, Wholesale electricity markets",125000.0
python,52d9196fdc032f2a,"Linux administration, clustered environments, HPC environments, networking technologies, Infiniband, RoCE, iWarp, Shell scripting, Python scripting, written communication skills, oral communication skills",127500.0
python,4722f9fcb3f4c06f,"data analytics, data engineering, ETL tools, data warehouses, SQL, data visualization, Excel, Python, measurement, statistics",129000.0
python,44db0090fb1e7c8c,"Quantitative Developer, Python, Pandas, Relational Databases, REST API, Financial Markets, Analytical Skills, Communication Skills, Bloomberg Tools, Factor Models",325000.0
python,3ab62913aa7a161e,"Python development, Docker, AWS ECS, AWS, Python, Pandas, NumPy, Pyspark, Java, Database",125000.0
python,932a12a1ef047034,"cloud strategy, cloud architecture, IT infrastructure, cloud systems, security policies, software features, product bugs, Linux/Windows administration, automated deployments, troubleshooting",143190.0
python,499c00322af3b02f,"Systems Engineering, CONOPS development, system architecture, subsystem design/analysis, system/subsystem requirements, interface requirements, system integration, test and/or verification, technical planning, verification and validation, cost and risk analysis, supportability and effectiveness analyses, functional analysis, timeline analysis, detail trade studies, requirements allocation, interface definition studies, requirements derivation and management, DOORS, Cameo, test approaches, data analysis, signal processing, descriptive modeling, behavioral models, C/C++, Python, MATLAB, INCOSE Certification, electromagnetic spectrum, radar, electronic warfare, earned value management, manufacturing, Supply Chain Management",196900.0
